	->SUF	PSA	GDN	2015-05-07T10:05	2015-05-08T17:10	RyanAir	RyanAir	438.6512
	->SUF	STN	GDN	2015-05-07T10:55	2015-05-08T13:55	RyanAir	RyanAir	679.8
	->SUF	HHN	GDN	2015-05-07T20:50	2015-05-09T13:00:00	RyanAir	Wizzair	613.4527
2015-04-27T17:35	Pisa	2015-04-29T13:45	RyanAir	RyanAir
	->SUF	FCO	GDN	2015-05-04T06:30	2015-05-05T22:55:00	RyanAir	Wizzair	664.4342
	->SUF	BGY	GDN	2015-05-04T08:35	2015-05-04T22:50:00	RyanAir	Wizzair	628.9354
	->SUF	FCO	GDN	2015-05-05T06:30	2015-05-05T22:55:00	RyanAir	Wizzair	664.4342
	->SUF	STN	GDN	2015-05-05T10:55	2015-05-06T13:55	RyanAir	RyanAir	718.0752
	->SUF	BGY	GDN	2015-05-07T08:35	2015-05-08T22:50:00	RyanAir	Wizzair	671.6144
	->SUF	PSA	GDN	2015-05-07T10:05	2015-05-08T17:10	RyanAir	RyanAir	449.0416
	->SUF	PSA	GDN	2015-05-07T10:05	2015-05-08T17:10	RyanAir	RyanAir	438.6512
	->SUF	STN	GDN	2015-05-07T10:55	2015-05-08T13:55	RyanAir	RyanAir	679.8
	->SUF	HHN	GDN	2015-05-07T20:50	2015-05-09T13:00:00	RyanAir	Wizzair	613.4527
	->SUF	BGY	GDN	2015-05-08T08:35	2015-05-08T22:50:00	RyanAir	Wizzair	628.9354
Rome
2015-04-25T05:00:00	Stockholm-Skavsta	2015-04-25T23:20	Wizzair	RyanAir
	->CIA	MAN	GDN	2015-04-30T10:40	2015-05-01T10:40	RyanAir	RyanAir	662.2821
	->CIA	EIN	GDN	2015-04-30T11:10	2015-05-01T12:05:00	RyanAir	Wizzair	669.1812
	->CIA	EIN	GDN	2015-04-30T11:25	2015-05-01T12:05:00	RyanAir	Wizzair	671.285
	->CIA	WMI	GDN	2015-04-30T17:15	2015-05-01T08:40	RyanAir	RyanAir	506.3357
	->CIA	WMI	GDN	2015-04-30T17:15	2015-05-02T08:40	RyanAir	RyanAir	483.3357
	->CIA	CGN	GDN	2015-05-01T12:55	2015-05-02T17:50:00	RyanAir	Wizzair	677.1418
	->CIA	CGN	GDN	2015-05-01T13:15	2015-05-02T17:50:00	RyanAir	Wizzair	595.8793
	->CIA	WMI	GDN	2015-05-01T17:15	2015-05-02T08:40	RyanAir	RyanAir	483.3357
	->CIA	STN	GDN	2015-05-02T06:30	2015-05-02T22:00	RyanAir	RyanAir	507.6333
	->CIA	STN	GDN	2015-05-02T06:30	2015-05-03T22:00	RyanAir	RyanAir	663.6333
	->CIA	MAN	GDN	2015-05-02T10:40	2015-05-04T10:40	RyanAir	RyanAir	662.2821
	->CIA	WMI	GDN	2015-05-02T17:15	2015-05-03T22:30	RyanAir	RyanAir	543.3357
	->CIA	WMI	GDN	2015-05-02T17:15	2015-05-04T08:40	RyanAir	RyanAir	543.3357
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-03T22:00	RyanAir	RyanAir	663.6333
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-04T13:55	RyanAir	RyanAir	570.6333
	->CIA	STN	GDN	2015-05-04T06:30	2015-05-05T13:55	RyanAir	RyanAir	552.6445
2015-04-25T09:05:00	Hahn	2015-04-27T10:00	Wizzair	RyanAir
	->CIA	STN	GDN	2015-05-02T06:30	2015-05-02T22:00	RyanAir	RyanAir	548.185721
	->CIA	STN	GDN	2015-05-02T06:30	2015-05-03T22:00	RyanAir	RyanAir	704.185721
	->CIA	MAN	GDN	2015-05-02T10:40	2015-05-04T10:40	RyanAir	RyanAir	702.834521
	->CIA	WMI	GDN	2015-05-02T17:15	2015-05-03T22:30	RyanAir	RyanAir	583.888121
	->CIA	WMI	GDN	2015-05-02T17:15	2015-05-04T08:40	RyanAir	RyanAir	583.888121
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-03T22:00	RyanAir	RyanAir	704.185721
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-04T13:55	RyanAir	RyanAir	611.185721
	->CIA	STN	GDN	2015-05-04T06:30	2015-05-05T13:55	RyanAir	RyanAir	593.196921
	->CIA	STN	GDN	2015-05-05T06:30	2015-05-06T13:55	RyanAir	RyanAir	525.680121
	->CIA	BCN	GDN	2015-05-05T14:20	2015-05-06T22:50:00	RyanAir	Wizzair	656.853521
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-06T08:40	RyanAir	RyanAir	519.888121
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-07T08:40	RyanAir	RyanAir	519.888121
	->CIA	STN	GDN	2015-05-06T06:30	2015-05-07T13:55	RyanAir	RyanAir	526.548121
	->CIA	MAN	GDN	2015-05-06T10:40	2015-05-08T10:40	RyanAir	RyanAir	624.064921
	->CIA	DUB	GDN	2015-05-06T10:55	2015-05-08T10:00	RyanAir	RyanAir	687.747321
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-07T08:40	RyanAir	RyanAir	477.888121
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-08T08:40	RyanAir	RyanAir	477.888121
2015-04-26T20:20	Warsaw Modlin	2015-04-27T22:20	RyanAir	RyanAir
	->CIA	STN	GDN	2015-05-02T06:30	2015-05-02T22:00	RyanAir	RyanAir	535.3346
	->CIA	STN	GDN	2015-05-02T06:30	2015-05-03T22:00	RyanAir	RyanAir	691.3346
	->CIA	MAN	GDN	2015-05-02T10:40	2015-05-04T10:40	RyanAir	RyanAir	689.9834
	->CIA	WMI	GDN	2015-05-02T17:15	2015-05-03T22:30	RyanAir	RyanAir	571.037
	->CIA	WMI	GDN	2015-05-02T17:15	2015-05-04T08:40	RyanAir	RyanAir	571.037
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-03T22:00	RyanAir	RyanAir	691.3346
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-04T13:55	RyanAir	RyanAir	598.3346
	->CIA	STN	GDN	2015-05-04T06:30	2015-05-05T13:55	RyanAir	RyanAir	580.3458
	->CIA	STN	GDN	2015-05-05T06:30	2015-05-06T13:55	RyanAir	RyanAir	512.829
	->CIA	BCN	GDN	2015-05-05T14:20	2015-05-06T22:50:00	RyanAir	Wizzair	644.0024
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-06T08:40	RyanAir	RyanAir	507.037
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-07T08:40	RyanAir	RyanAir	507.037
	->CIA	STN	GDN	2015-05-06T06:30	2015-05-07T13:55	RyanAir	RyanAir	513.697
	->CIA	MAN	GDN	2015-05-06T10:40	2015-05-08T10:40	RyanAir	RyanAir	611.2138
	->CIA	DUB	GDN	2015-05-06T10:55	2015-05-08T10:00	RyanAir	RyanAir	674.8962
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-07T08:40	RyanAir	RyanAir	465.037
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-08T08:40	RyanAir	RyanAir	465.037
2015-04-26T20:20	Warsaw Modlin	2015-04-28T22:20	RyanAir	RyanAir
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-03T22:00	RyanAir	RyanAir	721.2099
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-04T13:55	RyanAir	RyanAir	628.2099
	->CIA	STN	GDN	2015-05-04T06:30	2015-05-05T13:55	RyanAir	RyanAir	610.2211
	->CIA	STN	GDN	2015-05-05T06:30	2015-05-06T13:55	RyanAir	RyanAir	542.7043
	->CIA	BCN	GDN	2015-05-05T14:20	2015-05-06T22:50:00	RyanAir	Wizzair	673.8777
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-06T08:40	RyanAir	RyanAir	536.9123
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-07T08:40	RyanAir	RyanAir	536.9123
	->CIA	STN	GDN	2015-05-06T06:30	2015-05-07T13:55	RyanAir	RyanAir	543.5723
	->CIA	MAN	GDN	2015-05-06T10:40	2015-05-08T10:40	RyanAir	RyanAir	641.0891
	->CIA	DUB	GDN	2015-05-06T10:55	2015-05-08T10:00	RyanAir	RyanAir	704.7715
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-07T08:40	RyanAir	RyanAir	494.9123
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-08T08:40	RyanAir	RyanAir	494.9123
	->CIA	STN	GDN	2015-05-07T06:30	2015-05-08T13:55	RyanAir	RyanAir	639.4627
	->CIA	BVA	GDN	2015-05-07T06:30	2015-05-08T22:05:00	RyanAir	Wizzair	729.3604
	->CIA	HHN	GDN	2015-05-07T10:25	2015-05-09T13:00:00	RyanAir	Wizzair	662.1641
	->CIA	MAN	GDN	2015-05-07T10:40	2015-05-08T10:40	RyanAir	RyanAir	607.3307
	->CIA	DUB	GDN	2015-05-07T10:55	2015-05-08T10:00	RyanAir	RyanAir	704.7715
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-08T08:40	RyanAir	RyanAir	494.9123
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-09T08:40	RyanAir	RyanAir	494.9123
2015-04-27T06:30	Warsaw Modlin	2015-04-27T22:20	RyanAir	RyanAir
	->CIA	STN	GDN	2015-05-02T06:30	2015-05-02T22:00	RyanAir	RyanAir	492.3346
	->CIA	STN	GDN	2015-05-02T06:30	2015-05-03T22:00	RyanAir	RyanAir	648.3346
	->CIA	MAN	GDN	2015-05-02T10:40	2015-05-04T10:40	RyanAir	RyanAir	646.9834
	->CIA	WMI	GDN	2015-05-02T17:15	2015-05-03T22:30	RyanAir	RyanAir	528.037
	->CIA	WMI	GDN	2015-05-02T17:15	2015-05-04T08:40	RyanAir	RyanAir	528.037
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-03T22:00	RyanAir	RyanAir	648.3346
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-04T13:55	RyanAir	RyanAir	555.3346
	->CIA	STN	GDN	2015-05-04T06:30	2015-05-05T13:55	RyanAir	RyanAir	537.3458
	->CIA	STN	GDN	2015-05-05T06:30	2015-05-06T13:55	RyanAir	RyanAir	469.829
	->CIA	BCN	GDN	2015-05-05T14:20	2015-05-06T22:50:00	RyanAir	Wizzair	601.0024
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-06T08:40	RyanAir	RyanAir	464.037
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-07T08:40	RyanAir	RyanAir	464.037
	->CIA	STN	GDN	2015-05-06T06:30	2015-05-07T13:55	RyanAir	RyanAir	470.697
	->CIA	MAN	GDN	2015-05-06T10:40	2015-05-08T10:40	RyanAir	RyanAir	568.2138
	->CIA	DUB	GDN	2015-05-06T10:55	2015-05-08T10:00	RyanAir	RyanAir	631.8962
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-07T08:40	RyanAir	RyanAir	422.037
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-08T08:40	RyanAir	RyanAir	422.037
2015-04-27T06:30	Warsaw Modlin	2015-04-28T22:20	RyanAir	RyanAir
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-03T22:00	RyanAir	RyanAir	678.2099
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-04T13:55	RyanAir	RyanAir	585.2099
	->CIA	STN	GDN	2015-05-04T06:30	2015-05-05T13:55	RyanAir	RyanAir	567.2211
	->CIA	STN	GDN	2015-05-05T06:30	2015-05-06T13:55	RyanAir	RyanAir	499.7043
	->CIA	BCN	GDN	2015-05-05T14:20	2015-05-06T22:50:00	RyanAir	Wizzair	630.8777
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-06T08:40	RyanAir	RyanAir	493.9123
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-07T08:40	RyanAir	RyanAir	493.9123
	->CIA	STN	GDN	2015-05-06T06:30	2015-05-07T13:55	RyanAir	RyanAir	500.5723
	->CIA	MAN	GDN	2015-05-06T10:40	2015-05-08T10:40	RyanAir	RyanAir	598.0891
	->CIA	DUB	GDN	2015-05-06T10:55	2015-05-08T10:00	RyanAir	RyanAir	661.7715
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-07T08:40	RyanAir	RyanAir	451.9123
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-08T08:40	RyanAir	RyanAir	451.9123
	->CIA	STN	GDN	2015-05-07T06:30	2015-05-08T13:55	RyanAir	RyanAir	596.4627
	->CIA	BVA	GDN	2015-05-07T06:30	2015-05-08T22:05:00	RyanAir	Wizzair	686.3604
	->CIA	HHN	GDN	2015-05-07T10:25	2015-05-09T13:00:00	RyanAir	Wizzair	619.1641
	->CIA	MAN	GDN	2015-05-07T10:40	2015-05-08T10:40	RyanAir	RyanAir	564.3307
	->CIA	DUB	GDN	2015-05-07T10:55	2015-05-08T10:00	RyanAir	RyanAir	661.7715
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-08T08:40	RyanAir	RyanAir	451.9123
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-09T08:40	RyanAir	RyanAir	451.9123
2015-04-28T06:30	Warsaw Modlin	2015-04-28T22:20	RyanAir	RyanAir
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-03T22:00	RyanAir	RyanAir	678.2099
	->CIA	STN	GDN	2015-05-03T06:30	2015-05-04T13:55	RyanAir	RyanAir	585.2099
	->CIA	STN	GDN	2015-05-04T06:30	2015-05-05T13:55	RyanAir	RyanAir	567.2211
	->CIA	STN	GDN	2015-05-05T06:30	2015-05-06T13:55	RyanAir	RyanAir	499.7043
	->CIA	BCN	GDN	2015-05-05T14:20	2015-05-06T22:50:00	RyanAir	Wizzair	630.8777
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-06T08:40	RyanAir	RyanAir	493.9123
	->CIA	WMI	GDN	2015-05-05T17:15	2015-05-07T08:40	RyanAir	RyanAir	493.9123
	->CIA	STN	GDN	2015-05-06T06:30	2015-05-07T13:55	RyanAir	RyanAir	500.5723
	->CIA	MAN	GDN	2015-05-06T10:40	2015-05-08T10:40	RyanAir	RyanAir	598.0891
	->CIA	DUB	GDN	2015-05-06T10:55	2015-05-08T10:00	RyanAir	RyanAir	661.7715
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-07T08:40	RyanAir	RyanAir	451.9123
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-08T08:40	RyanAir	RyanAir	451.9123
	->CIA	STN	GDN	2015-05-07T06:30	2015-05-08T13:55	RyanAir	RyanAir	596.4627
	->CIA	BVA	GDN	2015-05-07T06:30	2015-05-08T22:05:00	RyanAir	Wizzair	686.3604
	->CIA	HHN	GDN	2015-05-07T10:25	2015-05-09T13:00:00	RyanAir	Wizzair	619.1641
	->CIA	MAN	GDN	2015-05-07T10:40	2015-05-08T10:40	RyanAir	RyanAir	564.3307
	->CIA	DUB	GDN	2015-05-07T10:55	2015-05-08T10:00	RyanAir	RyanAir	661.7715
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-08T08:40	RyanAir	RyanAir	451.9123
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-09T08:40	RyanAir	RyanAir	451.9123
2015-04-30T06:30	Warsaw Modlin	2015-05-01T22:20	RyanAir	RyanAir
	->CIA	STN	GDN	2015-05-06T06:30	2015-05-07T13:55	RyanAir	RyanAir	534.7155
	->CIA	MAN	GDN	2015-05-06T10:40	2015-05-08T10:40	RyanAir	RyanAir	632.2323
	->CIA	DUB	GDN	2015-05-06T10:55	2015-05-08T10:00	RyanAir	RyanAir	695.9147
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-07T08:40	RyanAir	RyanAir	486.0555
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-08T08:40	RyanAir	RyanAir	486.0555
	->CIA	STN	GDN	2015-05-07T06:30	2015-05-08T13:55	RyanAir	RyanAir	630.6059
	->CIA	BVA	GDN	2015-05-07T06:30	2015-05-08T22:05:00	RyanAir	Wizzair	720.5036
	->CIA	HHN	GDN	2015-05-07T10:25	2015-05-09T13:00:00	RyanAir	Wizzair	653.3073
	->CIA	MAN	GDN	2015-05-07T10:40	2015-05-08T10:40	RyanAir	RyanAir	598.4739
	->CIA	DUB	GDN	2015-05-07T10:55	2015-05-08T10:00	RyanAir	RyanAir	695.9147
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-08T08:40	RyanAir	RyanAir	486.0555
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-09T08:40	RyanAir	RyanAir	486.0555
	->CIA	STN	GDN	2015-05-08T06:30	2015-05-09T22:00	RyanAir	RyanAir	567.6059
	->CIA	NYO	GDN	2015-05-08T10:00	2015-05-10T07:45:00	RyanAir	Wizzair	485.1655
	->CIA	HHN	GDN	2015-05-08T10:25	2015-05-09T13:00:00	RyanAir	Wizzair	623.432
	->CIA	NYO	GDN	2015-05-08T10:25	2015-05-10T07:45:00	RyanAir	Wizzair	518.6283
	->CIA	CGN	GDN	2015-05-08T13:15	2015-05-09T17:50:00	RyanAir	Wizzair	719.4719
	->CIA	WMI	GDN	2015-05-08T17:15	2015-05-09T08:40	RyanAir	RyanAir	486.0555
	->CIA	STN	GDN	2015-05-09T06:30	2015-05-09T22:00	RyanAir	RyanAir	567.6059
	->CIA	STN	GDN	2015-05-09T06:30	2015-05-10T22:00	RyanAir	RyanAir	567.6059
	->CIA	MAN	GDN	2015-05-09T10:40	2015-05-11T10:40	RyanAir	RyanAir	573.2323
	->CIA	NYO	GDN	2015-05-09T16:55	2015-05-10T07:45:00	RyanAir	Wizzair	521.5655
	->CIA	WMI	GDN	2015-05-09T17:15	2015-05-10T22:30	RyanAir	RyanAir	452.0555
	->CIA	WMI	GDN	2015-05-09T17:15	2015-05-11T08:40	RyanAir	RyanAir	452.0555
	->CIA	STN	GDN	2015-05-10T06:30	2015-05-10T22:00	RyanAir	RyanAir	533.8475
	->CIA	STN	GDN	2015-05-10T06:30	2015-05-11T13:55	RyanAir	RyanAir	507.8475
	->CIA	MAN	GDN	2015-05-10T10:40	2015-05-11T10:40	RyanAir	RyanAir	708.2659
	->CIA	WMI	GDN	2015-05-10T17:15	2015-05-11T08:40	RyanAir	RyanAir	528.0555
	->CIA	WMI	GDN	2015-05-10T17:15	2015-05-12T08:40	RyanAir	RyanAir	528.0555
2015-05-01T06:30	Warsaw Modlin	2015-05-01T22:20	RyanAir	RyanAir
	->CIA	STN	GDN	2015-05-06T06:30	2015-05-07T13:55	RyanAir	RyanAir	554.7155
	->CIA	MAN	GDN	2015-05-06T10:40	2015-05-08T10:40	RyanAir	RyanAir	652.2323
	->CIA	DUB	GDN	2015-05-06T10:55	2015-05-08T10:00	RyanAir	RyanAir	715.9147
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-07T08:40	RyanAir	RyanAir	506.0555
	->CIA	WMI	GDN	2015-05-06T17:15	2015-05-08T08:40	RyanAir	RyanAir	506.0555
	->CIA	STN	GDN	2015-05-07T06:30	2015-05-08T13:55	RyanAir	RyanAir	650.6059
	->CIA	BVA	GDN	2015-05-07T06:30	2015-05-08T22:05:00	RyanAir	Wizzair	740.5036
	->CIA	HHN	GDN	2015-05-07T10:25	2015-05-09T13:00:00	RyanAir	Wizzair	673.3073
	->CIA	MAN	GDN	2015-05-07T10:40	2015-05-08T10:40	RyanAir	RyanAir	618.4739
	->CIA	DUB	GDN	2015-05-07T10:55	2015-05-08T10:00	RyanAir	RyanAir	715.9147
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-08T08:40	RyanAir	RyanAir	506.0555
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-09T08:40	RyanAir	RyanAir	506.0555
	->CIA	STN	GDN	2015-05-08T06:30	2015-05-09T22:00	RyanAir	RyanAir	587.6059
	->CIA	NYO	GDN	2015-05-08T10:00	2015-05-10T07:45:00	RyanAir	Wizzair	505.1655
	->CIA	HHN	GDN	2015-05-08T10:25	2015-05-09T13:00:00	RyanAir	Wizzair	643.432
	->CIA	NYO	GDN	2015-05-08T10:25	2015-05-10T07:45:00	RyanAir	Wizzair	538.6283
	->CIA	CGN	GDN	2015-05-08T13:15	2015-05-09T17:50:00	RyanAir	Wizzair	739.4719
	->CIA	WMI	GDN	2015-05-08T17:15	2015-05-09T08:40	RyanAir	RyanAir	506.0555
	->CIA	STN	GDN	2015-05-09T06:30	2015-05-09T22:00	RyanAir	RyanAir	587.6059
	->CIA	STN	GDN	2015-05-09T06:30	2015-05-10T22:00	RyanAir	RyanAir	587.6059
	->CIA	MAN	GDN	2015-05-09T10:40	2015-05-11T10:40	RyanAir	RyanAir	593.2323
	->CIA	NYO	GDN	2015-05-09T16:55	2015-05-10T07:45:00	RyanAir	Wizzair	541.5655
	->CIA	WMI	GDN	2015-05-09T17:15	2015-05-10T22:30	RyanAir	RyanAir	472.0555
	->CIA	WMI	GDN	2015-05-09T17:15	2015-05-11T08:40	RyanAir	RyanAir	472.0555
	->CIA	STN	GDN	2015-05-10T06:30	2015-05-10T22:00	RyanAir	RyanAir	553.8475
	->CIA	STN	GDN	2015-05-10T06:30	2015-05-11T13:55	RyanAir	RyanAir	527.8475
	->CIA	MAN	GDN	2015-05-10T10:40	2015-05-11T10:40	RyanAir	RyanAir	728.2659
	->CIA	WMI	GDN	2015-05-10T17:15	2015-05-11T08:40	RyanAir	RyanAir	548.0555
	->CIA	WMI	GDN	2015-05-10T17:15	2015-05-12T08:40	RyanAir	RyanAir	548.0555
2015-05-01T06:30	Warsaw Modlin	2015-05-02T22:20	RyanAir	RyanAir
	->CIA	STN	GDN	2015-05-07T06:30	2015-05-08T13:55	RyanAir	RyanAir	650.6059
	->CIA	BVA	GDN	2015-05-07T06:30	2015-05-08T22:05:00	RyanAir	Wizzair	740.5036
	->CIA	HHN	GDN	2015-05-07T10:25	2015-05-09T13:00:00	RyanAir	Wizzair	673.3073
	->CIA	MAN	GDN	2015-05-07T10:40	2015-05-08T10:40	RyanAir	RyanAir	618.4739
	->CIA	DUB	GDN	2015-05-07T10:55	2015-05-08T10:00	RyanAir	RyanAir	715.9147
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-08T08:40	RyanAir	RyanAir	506.0555
	->CIA	WMI	GDN	2015-05-07T17:15	2015-05-09T08:40	RyanAir	RyanAir	506.0555
	->CIA	STN	GDN	2015-05-08T06:30	2015-05-09T22:00	RyanAir	RyanAir	587.6059
	->CIA	NYO	GDN	2015-05-08T10:00	2015-05-10T07:45:00	RyanAir	Wizzair	505.1655
	->CIA	HHN	GDN	2015-05-08T10:25	2015-05-09T13:00:00	RyanAir	Wizzair	643.432
	->CIA	NYO	GDN	2015-05-08T10:25	2015-05-10T07:45:00	RyanAir	Wizzair	538.6283
	->CIA	CGN	GDN	2015-05-08T13:15	2015-05-09T17:50:00	RyanAir	Wizzair	739.4719
	->CIA	WMI	GDN	2015-05-08T17:15	2015-05-09T08:40	RyanAir	RyanAir	506.0555
	->CIA	STN	GDN	2015-05-09T06:30	2015-05-09T22:00	RyanAir	RyanAir	587.6059
	->CIA	STN	GDN	2015-05-09T06:30	2015-05-10T22:00	RyanAir	RyanAir	587.6059
	->CIA	MAN	GDN	2015-05-09T10:40	2015-05-11T10:40	RyanAir	RyanAir	593.2323
	->CIA	NYO	GDN	2015-05-09T16:55	2015-05-10T07:45:00	RyanAir	Wizzair	541.5655
	->CIA	WMI	GDN	2015-05-09T17:15	2015-05-10T22:30	RyanAir	RyanAir	472.0555
	->CIA	WMI	GDN	2015-05-09T17:15	2015-05-11T08:40	RyanAir	RyanAir	472.0555
	->CIA	STN	GDN	2015-05-10T06:30	2015-05-10T22:00	RyanAir	RyanAir	553.8475
	->CIA	STN	GDN	2015-05-10T06:30	2015-05-11T13:55	RyanAir	RyanAir	527.8475
	->CIA	MAN	GDN	2015-05-10T10:40	2015-05-11T10:40	RyanAir	RyanAir	728.2659
	->CIA	WMI	GDN	2015-05-10T17:15	2015-05-11T08:40	RyanAir	RyanAir	548.0555
	->CIA	WMI	GDN	2015-05-10T17:15	2015-05-12T08:40	RyanAir	RyanAir	548.0555
	->CIA	STN	GDN	2015-05-11T06:30	2015-05-12T13:55	RyanAir	RyanAir	527.8475
